mint,status,mint_auth_live,freeze_auth_live,top1_pct,top10_pct,total_holders,lp_providers,liquidity_usd,creator_tokens,insiders_detected,launchpad,rugged,score,risks
9juJn8VFjp3gVnSr4sRqy2ZppeQCQq71kXYkgFp4pump,ok,0,0,96.0799,97.6103,1404,0,4862.11,,0,unknown,0,550,Low Liquidity
C1jXwDMkaLEpFUAJ8yrr7tLavCeNdZgbHC8rvcG1pump,ok,0,0,81.4873,95.7127,1667,0,10410.72,,0,unknown,0,1,
GMQVtb14p17x8TqULGnXQscGFTv2PDLozhQRzeizpump,ok,0,0,100,100,1,0,0,,0,unknown,0,26601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
F5Z6T2Y47DpQ7NLAuCkB4Uz27jCfwRaT2Mg3CDD5pump,ok,0,0,85.9527,93.1987,2643,0,5243.49,,0,unknown,0,1,
GtkeERywrVhdFgcnLoRsw7zyqrkXkHgYwp1AhPhhpump,ok,0,0,94.9892,99.8035,302,0,5068.56,,0,unknown,0,1175,Low Liquidity
BL6cxSy6jPNNApPERE9akyy2YiUTDThxyyWVSrG7pump,ok,0,0,93.5963,97.8919,962,0,4030.96,,0,unknown,0,809,Low Liquidity
ADYJVDpnnxCHizvtXn97w3txxauvEDTu2dfBESAHpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
J1DaLELkWxug3LNSb5sWAZQHPNis1yp5PHmz75bTpump,ok,0,0,99.8946,100.0,3,0,0,,0,unknown,0,24590,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3einv8VqfmyqESXFYDZahupJ1mSCZdif2YRSqdTgpump,ok,0,0,92.971,96.1172,919,0,4151.29,,0,unknown,0,740,Low Liquidity
AGj4ay1wX2cZa7swyr3noQevs3anH3M2fM1eYnXnpump,ok,0,0,92.3218,98.3453,1841,0,9277.21,,0,unknown,0,1,
GCvLbJQZEQ7Ned6ytJ1mUzWHTjSdkuynu8GEdSX9pump,ok,0,0,100,100,1,0,2332.95,,0,"{'name': 'Pump.Fun',",0,1,
7VCTBTTy27dK6hi9xGVG3tmS99v9LyYGmnbCJBKnpump,ok,0,0,89.1374,98.5521,1140,0,5611.98,,0,unknown,0,657,Low Liquidity
6hFvvk3Q8fD9WcFnVHawrdZ8Yh62opH6nPySqMRgpump,ok,0,0,78.9022,91.9088,3438,0,7177.8,,0,unknown,0,1,
6xLHGjvBBBSGuTv8dj45SRhnSSHeJgENV7AJCeCopump,ok,0,0,92.5282,99.6742,1985,0,4852.67,,0,unknown,0,819,Low Liquidity
42kQcSb1gkrqfMHs4gjjid4q3x5nhJ3ypHTHNZ1apump,ok,0,0,95.7028,97.9547,2473,0,9144.91,,0,unknown,0,1,
3cFbWbuon3ZeB9Sd2VyFUxK4K9tEAKmrXxF245Unpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
7Vb4Q2f3B5KV3W6Y3qGpDP4TPVxrsrzSugns2sM3pump,ok,0,0,69.2098,91.1912,245,0,8111.89,,0,unknown,0,1,
3KojMBrg1CEBbYokTxH3o7TwSgUs5AcWJ9XWjg4ppump,ok,0,0,75.6008,86.5932,3876,0,9954.42,,0,unknown,0,1,
241yiGM5WC5cq8RPweo3peQLfLqo2VkM9UAnVnKepump,ok,0,0,100,100,1,0,0.0,,0,"{'name': 'Pump.Fun',",0,1,
B3dGERBrKUGLawc4jvgPQgj6SiNtmRYf7ZuydLfrpump,ok,0,0,98.1514,99.6504,494,0,3384.58,,0,unknown,0,1083,Low Liquidity
36qPkdq3PgsvYqEsc6zRjpPoZ6fTLokr3UMoCnpqpump,ok,0,0,98.7796,99.7617,311,0,3786.1,,0,unknown,0,967,Low Liquidity
CL5gcnQ2icaQZeJ6pyQMU1tVaCx3s8RvNsRphe2qpump,ok,0,0,96.5337,99.6247,580,0,4767.22,,0,unknown,0,1017,Low Liquidity
GLyHmSSoN47nqDXzj4b5HvvwGRXj5UQzhCZXrFQqpump,ok,0,0,83.0218,92.9822,2236,0,5434.02,,0,unknown,0,23,Low Liquidity
6duzFzaB6B6fJnq2j5GhUkqqXM1DqnWoyKoNZoxrpump,ok,0,0,94.366,97.599,2250,0,5724.86,,0,unknown,0,1,
FPwM5sf4fZ1emHA6FrHzApvb8xKjLgq4QR6ohk7epump,ok,0,0,99.5662,99.9433,169,0,0,,0,unknown,0,24550,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8bgpT53ayFfvDS2csrQf2ERLKcrMpYc3tNFUiMVBpump,ok,0,0,79.7749,96.8695,1488,0,14159.72,,0,unknown,0,1,
FXJd42ZZsyquRaU96XNvo67jDZQJ1dHgo4zRa3oXpump,ok,0,0,99.9668,100.0,3,0,0,2,0,unknown,0,24597,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
C2gRfAt8A5vowLtZfprXLTfMZPr3UcdA8tDX7YX5pump,ok,0,0,90.1328,98.0907,1417,0,6475.56,,0,unknown,0,689,Low Liquidity
8KgcGePh4yb6jrafy6FRzYBbuCRche8nQxeBdPXdpump,ok,0,0,96.0199,98.8763,566,0,4539.29,,0,unknown,0,1067,Low Liquidity
EpaKUqScyksLnLN9PqgTqQVuC2SXUA1876mZCWhbpump,ok,0,0,99.2229,100.0,145,0,0,,0,unknown,0,24521,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
AWZ9wdUGjBPiYRAwGRTxrkX91amWZKmcfq91cwBPpump,ok,0,0,90.3059,94.8423,3863,1,5470.47,,0,unknown,0,1,
BzdjzqjpL4ruBTduR9zzu8BCR8MaKWEtBb5KK9Uxpump,ok,0,0,95.697,98.6167,1897,0,4234.41,,0,unknown,0,575,Low Liquidity
5cpRQFHLcECN9oBG2hvboWBQM9FMbAD7QdmVgxqcpump,ok,0,0,77.5741,88.3864,1523,0,7398.47,,0,unknown,0,3010,High holder correlation|Low Liquidity
D7DQbv4jU5wC5qHozTJ3bFSMFC9ZYsVZRGK9cftpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3YwhvHaLcajCn43L87rkHjLjgenB7kaVz75KmARxpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
DTCyxJUurBeJDsCwTPbDHGLY9k8V67vDNCdeYUiEpump,ok,0,0,100,100,1,0,3926.64,,0,"{'name': 'Pump.Fun',",0,1,
GUw3okzzypPQxnKAAWU8ene2AYXXHCTBohRhivXKpump,ok,0,0,100.0,100.0,8,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
hrDPNSGWyx4xW2h19JsFdK2eLSaFa4A5spEM9qGpump,ok,0,0,98.1908,99.9581,32,0,0.01,,0,unknown,0,24413,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8LCnEr1PLEFdQj77fk7yMEh4zQSRd866YuKKK8eqpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
97C3UQf2GVsN1PkRu37f8iKG3wFeVKb5iZR3WAabpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
iKTRRmF3WSd4HEbHfyiRcA2e4vdbtEDkjmCLs3Hpump,ok,0,0,61.3159,75.4111,6950,1,14706.04,,0,unknown,0,1,
GZ4Z8PYXJ7gwrn4w4ug8x3Ho95igu2ZSbT81aJC1pump,ok,0,0,99.995,100.0,3,0,0.63,,0,unknown,0,14500,Large Amount of LP Unlocked|Low Liquidity|Low amount of LP Providers
CrCP6NDVjQhZJ46zMJzWdbw7cKZijtk9XZJfe7DHpump,ok,0,0,75.6221,97.8085,1245,0,9972.98,,0,unknown,0,1,
Fv4Sz23SA8tysoryzym7Nnq4hDRhwXCQBeUdV95tpump,ok,0,0,88.8922,97.1481,1575,0,5513.7,,0,unknown,0,127,Low Liquidity
5FwRU9A6xPjFrHV58xVCyjSZ7tGXsWqFgJtmKhc4pump,ok,0,0,96.1979,98.6509,1147,0,5132.4,,0,unknown,0,702,Low Liquidity
5PQ9K3NA7Hf8ZYwB5TuUfMiD9mNzd8P1S1fkc8rmpump,ok,0,0,63.6793,84.0531,2041,0,6423.98,,0,unknown,0,1,
7GSXFN14FR5EPiq6JT9CXzp6M4CWdWgnUAT7FU9Qpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
22tekTgH5gP8Cvd5LcwKfj1ohmsgPBqFHrFrmCQtpump,ok,0,0,38.2074,54.4633,1629,0,10381.79,,1,unknown,0,1,
9x2jXegNvBogzWpbdpjB6Na42AMwRqAk3yXJWkL9pump,ok,0,0,92.6896,97.5301,2050,0,4691.26,,0,unknown,0,485,Low Liquidity
GzxQfRyWccTrSoCrxz3fUhthE9PhDN71RL79nYS4pump,ok,0,0,97.4478,99.1623,1095,0,3728.78,,0,unknown,0,851,Low Liquidity
953r9QXBvGFkfQQvkwM3TQTmQgv2huo8d8BYo9etpump,ok,0,0,100.0,100.0,18,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FECQbV6vUAum3t7AbyMiRzTMWXf8PJnkMEaAuao5pump,ok,0,0,96.8384,98.9237,692,0,3874.98,,0,unknown,0,915,Low Liquidity
4s9p3LsmLcUqwXX8PF3brfyQTsaH43s5FpC1Hthfpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
75vq3ZhQZmkdvZZi1a4xS3Gs8muifwf9AXn3q62Xpump,ok,0,0,75.3106,89.4748,2376,0,7405.75,,0,unknown,0,1,
AzN2kJgSpkK5TXz9cg8MKWYgr27xaQ1N71oRGRj2pump,ok,0,0,95.8934,99.6317,461,0,3188.54,,0,unknown,0,1030,Low Liquidity
32RVgp2Te774TpgugGKmT46S6WsohQh1MQc7Bvg4pump,ok,0,0,86.4785,95.4169,3414,0,6706.17,,0,unknown,0,1,
D7chaSQQUes2GfB6mj6jXRfMd3UMHoa3PzvvsPBNpump,ok,0,0,85.7691,92.8664,1749,0,5486.33,,0,unknown,0,1,
HzhhfexEbj3dnVr55mBhiq4Zzh7kSQdDWdjxrMX3pump,ok,0,0,36.236,55.086,3740,0,15031.09,,0,unknown,0,1,
Egb1S8sQT5dFGXhgn8kV4SJCKEFj9VZ3JcmHfByApump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9odTJiL7RbBY3EDHhLs9iTsDu4LB81oFJAboLFtFpump,ok,0,0,95.6253,99.8105,267,0,3685.89,,0,unknown,0,1141,Low Liquidity
HzaZfQyAFdZqG2E3gKXFmkjjVjtjQEWvmWBg8FKTpump,ok,0,0,98.2047,99.45,740,0,3595.1,,0,unknown,0,1040,Low Liquidity
9mt4LkTG28B1mQKPjCKkGwMjGywS9q3v59XBomFNpump,ok,0,0,92.3194,96.0728,1438,0,4881.58,,0,unknown,0,326,Low Liquidity
GsL6xKMfaKATM8iL8ssdmgpd1ApBHJ9gKLD3MsXypump,ok,0,0,79.8871,90.579,2624,0,6536.06,,0,unknown,0,1,
3X8U8RVGCoXUNrqpngCTbY4VbYwWLKTzn5SHpotjpump,ok,0,0,89.5743,98.1066,1054,0,8364.62,,0,unknown,0,445,Low Liquidity
3TYL1xYwABi1gaDTzSyjjrtKo8HimAkmegN3CRowpump,ok,0,0,79.348,91.2194,1536,0,6206.69,,0,unknown,0,1,
9xEfTd7eumB8bSdijoEqipEUB8UNCLFzWuxKv7cFpump,ok,0,0,93.8389,97.6255,1018,0,8647.28,,0,unknown,0,339,Low Liquidity
D1nj2nyuVLHtL1Fd96hXzhUgaet9c9LTvXRs7E2Rpump,ok,0,0,82.7896,93.2594,2557,0,5055.48,,0,unknown,0,512,Low Liquidity
9BrGJXPhiZGkQKG5E6PWcbryy4Awj5RymmGKE1uhpump,ok,0,0,96.9367,99.2651,366,0,4812.94,,0,unknown,0,900,Low Liquidity
7G5yXFbqHE6uApLLX9En2sYy6dRmbfvptCoASsUYpump,ok,0,0,100,100,1,0,1702.9,,0,"{'name': 'Pump.Fun',",0,1,
DnQTwDtX3UfqhUEDzphDSrjy1ZGNLdNE4Ta929Bupump,ok,0,0,94.9936,98.3434,1266,0,6865.01,,0,unknown,0,627,Low Liquidity
6x1tkUgaiq3Jxnt5N68UxR4JmGUx5h5Fmd3puucMpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FZzLHBhPfiz2Y8Zjfc3aXaZzyvjiS4xSLLr1ZkNpump,ok,0,0,96.4793,98.4224,1610,0,8508.52,,0,unknown,0,1,
4KxDJ9rrS5Reh5T8VS9JnrcrXEP5VTwJeoEcMwMopump,ok,0,0,79.4384,91.4573,5158,0,7805.03,,0,unknown,0,1,
Dv355HGdhrpF2PFphXEDuTcmEKnHupdoPH7XttSmpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BPwpomV8hV7Wo16aH1QEAPQTmrJ22vfd9jNny9Fxpump,ok,0,0,35.6916,85.2939,3443,0,13062.62,,0,unknown,0,3570,Single holder ownership
3W6pf2z6woxB9f7QkjueKFsrR4o2EjEeAwtcGDiVpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BHpcmgW7YGrw4Cqi6pvaG7Y7tnkm51LLVhKFmT6pump,ok,0,0,100.0,100.0,4,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
4T7Uq3mJbR1RMGcTh9ReJ3FjixQLr3Pi88qsiYitpump,ok,0,0,89.9369,98.546,1128,0,7181.13,,0,unknown,0,588,Low Liquidity
ZTEsGZXMwLkuBKTFLT6ypAUPHS7txFzM5xVQAospump,ok,0,0,57.119,99.9835,101,0,0.0,,0,unknown,0,30232,Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership
6ud7Jkq2TZiHTtAJBeLvW1AbAm9rkiiUuwFZx6S7pump,ok,0,0,95.3617,98.4064,275,0,6752.28,,0,unknown,0,975,Low Liquidity
5PHGgTLR82QS66HGbRrJDr6GxbgNFHLJ4fwJD3rdpump,ok,0,0,81.2406,92.7793,2226,0,6672.56,,0,unknown,0,1,
BSBu5icVT1ynAK4zhMa6Rma4uNR56t5PDjJxpsaupump,ok,0,0,49.6009,98.018,1365,3,18324.51,,0,unknown,0,1,
21Chh9vxe9qpNi2XQgoQpvfqdpB4g5gb9EXEZHXepump,ok,0,0,100,100,1,0,1528.67,,0,"{'name': 'Pump.Fun',",0,1,
jKUo4bdgLggxhimCYuVZK1kx8faVsQBjG9sQ4oBpump,ok,0,0,62.0309,87.4208,2599,0,7985.37,,1,unknown,0,1,
GiJGj7VczFFrSTMJUgH1Fk3Bu1gJKF2gu6Ynw3kSpump,ok,0,0,99.9733,100.0,20,0,1735.96,,0,"{'name': 'Pump.Fun',",0,1,
56VNAVkUN8nPjHf44S2gvZxGYeU6ZrYvVySW7DLXpump,ok,0,0,86.0753,94.773,964,0,5062.48,,0,unknown,0,823,Low Liquidity
C65t4Bd52R1ZdV1GVzzSyLqphoPrShiajsK5nJBrpump,ok,0,0,84.7546,94.1537,2524,0,5357.45,,0,unknown,0,164,Low Liquidity
ArRRhsbZMhCaTmTD1xKURSpPja2tJh6jf2oZnisMpump,ok,0,0,96.1524,99.3275,721,0,4836.47,,0,unknown,0,916,Low Liquidity
6SVQk45gZvmzDxXLQ5NWbaeNegWDVQiuEszUX7Fppump,ok,0,0,97.9343,99.8122,366,0,6942.02,,0,unknown,0,843,Low Liquidity
CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,ok,0,0,36.0031,53.4224,120540,13,273830.54,,0,unknown,0,1,
6cWMGmJQqe9M8BopWNZrwXxKAA1dUQojv2FHkZyrpump,ok,0,0,94.3669,98.0457,1550,0,4473.37,,0,unknown,0,544,Low Liquidity
HU8qDGcbkZ6QJhvwnQzkkk5CZYZGz2NRQppvbKDZpump,ok,0,0,90.6787,98.6401,792,1,7399.37,,0,unknown,0,1,
5bmwv8rNGWiEP5jVLazrj1xLoUMVaHcWrmpCw5ikpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
ERBCfLZxeqeSYfZXcEb2fDgEpZJbsWpFaaNbH9Vbpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
CsVQzsVzgneS8GGDM1bNfWw5Lg1Z1FjVKstwbBdapump,ok,0,0,100,100,2,0,0,,0,unknown,0,25101,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Missing file metadata
Cd35Zsee8atgY14q47mgN4N7xa2VpJG57ygtAXL7pump,ok,0,0,91.4138,95.2946,2064,0,6094.49,,0,unknown,0,263,Low Liquidity
2N1ie6KA7s53ZkfcdfiQ5KGHXR2ktV5rh8ftyVxSpump,ok,0,0,99.0827,99.8376,280,0,3597.21,,0,unknown,0,1223,Low Liquidity
9bGdajCUQAyz7tLtX7Lxq7LJTBT8eDdSo7wRpmtCpump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5qi9mkRaLGPiD3Xqy1wigVSnwW7Nmd95qCWkMAnApump,ok,0,0,97.8653,98.6718,995,0,3591.26,,0,unknown,0,982,Low Liquidity
2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,ok,0,0,80.419,95.4293,2238,0,7327.44,,0,unknown,0,1,
6gPyiXD1bDo8jze2BUX8giBLCjJgk2r3NwepnbFFpump,ok,0,0,95.057,99.538,519,0,5081.89,,0,unknown,0,1131,Low Liquidity
5DhbESbbG8foBhDYax9N8CbozKU7iQSeNWpVx9GZpump,ok,0,0,99.991,100.0,118,0,0.0,,0,unknown,0,36097,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Low amount of LP Providers
7CCCwcyjrNv4mHjgv8fVx95MqpV7224CKnAQrcLwpump,ok,0,0,83.437,91.3837,5339,0,8826.64,,1,unknown,0,1,
GnsZoseEySaVzY4Da5SW2MAiPegTBkZ7DyANwD9Kpump,ok,0,0,96.8807,98.71,686,0,3577.31,,0,unknown,0,1047,Low Liquidity
GDCk7Za1D8tT9qi9m2ZKe9sMhesuEyeA3Q7HzCi9pump,ok,0,0,100,100,21,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
ahhoDxMy9TLW5QLXEpFhygnuk6VnZSg1Ruu7rhxpump,ok,0,0,96.4717,99.8389,2107,0,7069.66,,0,unknown,0,774,Low Liquidity
AsRUg9H44D681khzpJdG9pS4DGEXg5FbudJ5S8Jspump,ok,0,0,93.43,96.8392,5180,0,5923.56,,0,unknown,0,1,
D2fBhwigTe4yzMwWuAQNN2recggzbSf3SjZmSGdYpump,ok,0,0,77.1136,90.2997,4430,2,8802.45,,0,unknown,0,1,
5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump,ok,0,0,13.273,32.0497,90964,6,405660.2,,1,unknown,0,1,
943HYgvQe1Y4ov2Nubgug3kjU5dzyGzNSMBX41ospump,ok,0,0,100,100,1,0,0,,0,unknown,0,26601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
BSpuhcR4o9DpPEwRCeyrJCDq2GcBRutH2yvdiA3ipump,ok,0,0,88.8177,98.8582,582,0,5742.73,,0,unknown,0,972,Low Liquidity
Dp6op4Z7KFaDYtgLqqPdw6obRrypGVquidnDrr5jpump,ok,0,0,92.5861,97.5521,1167,0,4324.51,,0,unknown,0,741,Low Liquidity
9DZvu8yahirm6NagRa7Cm484VbUwZYKRm3xvpMrbpump,ok,0,0,64.9295,79.7416,9116,0,12772.88,,0,unknown,0,1,
6bGoEbuDDJ77eJk3oX9CT7DfdhPBGtk8saRDgFsnpump,ok,0,0,100,100,4,0,2066.27,,0,"{'name': 'Pump.Fun',",0,1,
CxAVQDKrGFpBbUmeCtrFwGhMeQWEQr18fgxrbZCBpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
dn3ypfEqJLMH2Aqh33GChVygR6kbX3Jxewn7BQwpump,ok,0,0,94.5562,97.0744,4585,0,8666.7,,0,unknown,0,1,
6CeGQiryXzB6K5nBUzagwCkE77aNdDUchWJFK1pSpump,ok,0,0,99.674,100.0,11,0,0,,0,unknown,0,24567,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
2PfwgKca6ob1ddBEoqLzeRUXRGpmb4ZBuJ9fX5fzpump,ok,0,0,87.1835,95.9595,1312,0,6125.01,,0,unknown,0,256,Low Liquidity
eSZ88nkKrUBuvrWANFEkA9b1qLM5Xx8zsyMe7kVpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
6WNva7iLjTvxSfXPSmbjceW5Yc41LUH4SJNqKom5pump,ok,0,0,69.5186,84.9654,17610,2,26149.18,,0,unknown,0,1,
G4LJcPktZLrgsxu8VSJiBvm2mUVkYvPWzTHSAQ1spump,ok,0,0,84.4072,94.3263,1842,0,7190.46,,0,unknown,0,1,
6dbZYBohnxLPJb9zujR89B64Lm74tbfqRYyaghHbpump,ok,0,0,85.6634,94.4932,2342,0,8855.55,,0,unknown,0,193,Low Liquidity
7je3Br7iKUr19ivsLYUpn91Pege57R1ysv9mQZUupump,ok,0,0,34.6058,98.9459,26,0,0.0,,0,unknown,0,17508,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
5vH9naS4wh7Q9HpHJRwQTuQdbJpAYWGmV9tFUvGtpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
PtcK5r6WeFKbjtccbU1fgHu2wWqqBuu9PC4Qnaspump,ok,0,0,99.1151,99.7811,396,0,3995.87,,0,unknown,0,749,Low Liquidity
7eg7oYHTWV6ruARDKpoFjNcXKxrWEzrAEmhTTmkapump,ok,0,0,100.0,100.0,2,0,0.0,11,0,"{'name': 'Pump.Fun',",0,28401,Creator history of rugged toke|Copycat token
B4qJnZy5aCiFuGUXZmeQG8xbdboWRfoT6mxEiXnRpump,ok,0,0,98.8584,99.8515,327,0,3320.23,,0,unknown,0,1137,Low Liquidity
GrLBjyCNzoa8k6q2mKAL6MuAe5vFK9VcN8xhcMhxpump,ok,0,0,99.2491,99.7348,547,0,6010.4,,0,unknown,0,330,Low Liquidity
7EpHZLykLEJ4FBEjWFdhYG7He3frZKrMegzWE98Ypump,ok,0,0,87.7494,99.7321,33,0,9.97,,0,unknown,0,27995,Freeze Authority still enabled|Low Liquidity
5HCCL79BnZgPzCTykH1Vr1FUsCq9y5Y58gUkRXx2pump,ok,0,0,93.8593,99.6625,681,0,3598.14,,0,unknown,0,1075,Low Liquidity
7XMgP9n79NcNZhnzpPMqcEAo5Qtdc6yGCm9pzDYfpump,ok,0,0,99.9593,100.0,40,0,1792.26,,0,"{'name': 'Pump.Fun',",0,2001,Copycat token
4nQE37ARcQpWHRmBvvsnjmDisf8XYT9m8eMDQjNVpump,ok,0,0,77.0532,96.5459,46,0,46.59,,0,unknown,0,71269,Mint Authority still enabled|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
AyUjRmZck2PBM5Lrsti2ySYe3vqQ6Z2Gd5QNqg1Vpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
247x7mn1ny3srDCZJpTTxcYh14Nwh6CtnLgXEdytpump,ok,0,0,100,100,3,0,1671.17,,0,"{'name': 'Pump.Fun',",0,1,
2UUm14R68eUqRZPvqJ7X7VSw7vapA8E8jTeTVC37pump,ok,0,0,100,100,7,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9piT8Hf7UZ8sr3MQFDhG3JEduYREpdsaGh1hmLVUpump,ok,0,0,42.298,67.4992,520,0,8636.84,,0,unknown,0,1,
2UARVSDHwE5bLmAffbwZuyvJKAHmwe5fKTxV7H4xpump,ok,0,0,99.4812,99.9701,199,2,3092.31,,0,unknown,0,1263,Low Liquidity
AF319ZwbPWJHK93Ma572uuEezAXWnyGq9bb62AiBpump,ok,0,0,92.7983,98.1998,1480,0,4121.68,,0,unknown,0,689,Low Liquidity
43sHukKdcHswwGE8NVjucvEkuqahSaTaX2LGv4yppump,ok,0,0,92.5456,99.1684,483,0,4577.85,,0,unknown,0,1070,Low Liquidity
AcKhHNsKJeMmoJQvjXH3bub1zLwSVsEHY7hoHsoipump,ok,0,0,99.1997,99.7467,307,0,3236.03,,0,unknown,0,1242,Low Liquidity
AVgAdcSh7Wba3shmCML9Amo1wKk52zQnrGfqGMufpump,ok,0,0,98.65,99.3738,1663,0,4241.21,,0,unknown,0,729,Low Liquidity
ijpYWu67ktfmA6r2YPbRsaHDwui5vS8xJA66hqcpump,ok,0,0,81.9931,100.0,10,0,0.84,,0,unknown,0,22398,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
2Rztdr9wJDW8LtJYDofLGhW9yQPdCnQCFa1hRLTxpump,ok,0,0,54.7013,76.4089,1857,0,9025.61,,0,unknown,0,1,
3x3voLjP3DE6QnyjrbTvFrfWPrD5DGzdeE2dWXt8pump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Gfq8iTggJ1GsXmMYtQkudyZVEuXCCAqVb1mFdd23pump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
6CGDEMkGQy7FM4TNShjJMfp2b1SVYkkZs1Wx9zBvpump,ok,0,0,87.2736,96.9971,925,0,6356.74,,0,unknown,0,697,Low Liquidity
3PAMmi3HQRNK9uRdUGSVGwP2WPp6PmAJbmVAJkh3pump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5BcypcSTzVSJNjHJLahngfkY6Ktp7JQVuoA9N7Xrpump,ok,0,0,87.0494,94.7709,2203,0,6114.4,,0,unknown,0,1,
CZZSiF7CpqZmBrLeV4YbcdwDFUnf4vUF17PTTKuipump,ok,0,0,82.375,87.4048,6264,0,14691.77,,1,unknown,0,1,
BCNCCuXRzT9MuQyQYgmFBxQUqaNZhgXohueq4kpJpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
EFa6vSJjretwpcZxb5QuVQ62xRmMJehLtNPhG9pApump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3TSeqBTTjDH2v7RCbzo9QnJpqPFHNzR3Py95KCzapump,ok,0,0,97.0687,99.4459,577,0,3420.02,,0,unknown,0,1037,Low Liquidity
